GVKEY,datadate,fyear,tic,conm,curcd,at,bkvlps,ceq,ceql,che,cogs,csho,dlc,dltt,dvc,ebit,ebitda,epsfx,lt,ni,revt,seq,costat,prcc_f,gross profit,gp/at,asset turnover,gross margin,div /share,div yeild,if pro,if div,
35264,31-Dec-21,2021,BBIO,BRIDGEBIO PHARMA INC,USD,1012.792,-5.9074,-870.414,-870.414,836.84,637.205,147.343,5.233,1722.478,0,-573.332,-567.489,-3.9,1878.371,-562.539,69.716,-870.414,A,16.68,-567.489,-0.560321369,0.068835457,-8.140010901,0,0,FALSE,FALSE,
26359,31-Dec-21,2021,APLS,APELLIS PHARMACEUTICALS,USD,881.765,2.0371,198.662,198.662,702.113,601.461,97.524,4.115,206.105,0,-536.277,-534.898,-8.84,683.103,-746.354,66.563,198.662,A,47.28,-534.898,-0.606621946,0.075488367,-8.035965927,0,0,FALSE,FALSE,
31059,31-Dec-21,2021,ZYME,ZYMEWORKS INC,USD,389.132,5.3415,249.094,249.094,252.608,239.183,46.634,1.332,31.023,0,-219.035,-212.503,-4.61,140.038,-211.843,26.68,249.094,A,16.39,-212.503,-0.546094898,0.068562853,-7.96488006,0,0,FALSE,FALSE,
160770,31-Dec-21,2021,MRTX,MIRATI THERAPEUTICS INC,USD,1588.754,25.2369,1397.038,1397.038,1491.34,643.492,55.357,1.341,45.879,0,-573.181,-571.4,-11.21,191.716,-581.784,72.092,1397.038,A,146.69,-571.4,-0.35965291,0.04537644,-7.925983466,0,0,FALSE,FALSE,
27155,31-Dec-21,2021,NTLA,INTELLIA THERAPEUTICS INC,USD,1294.464,13.9656,1040.244,1040.244,748.688,294.012,74.486,9.112,64.911,0,-267.85,-260.959,-3.78,254.22,-267.892,33.053,1040.244,A,118.24,-260.959,-0.201596182,0.025534121,-7.895168366,0,0,FALSE,FALSE,
35649,31-Dec-21,2021,ADCT,ADC THERAPEUTICS SA,USD,617.972,2.1623,166.088,166.088,466.544,301.107,76.81,7.604,94.147,0,-269.82,-267.19,-3,451.884,-230.026,33.917,166.088,A,20.2,-267.19,-0.432365868,0.054884364,-7.877760415,0,0,FALSE,FALSE,
183860,31-Dec-21,2021,POAI,PREDICTIVE ONCOLOGY INC,USD,43.771,0.6137,40.265,40.265,28.202,12.253,65.615,0.64,0.239,0,-12.172,-10.832,-0.36,3.505,-19.657,1.421,40.266,A,0.9519,-10.832,-0.247469786,0.032464417,-7.622800844,0,0,FALSE,FALSE,
37488,31-Dec-21,2021,SGTX,SIGILON THERAPTICS INC,USD,144.369,2.3844,77.16,77.16,123.606,82.717,32.36,6.512,26.988,0,-74.236,-73.118,-2.43,67.209,-77.311,9.599,77.16,A,2.76,-73.118,-0.50646607,0.066489343,-7.617251797,0,0,FALSE,FALSE,
170730,31-Mar-22,2021,ONVO,ORGANOVO HOLDINGS INC,USD,33.296,3.4679,30.209,30.209,28.675,12.837,8.711,0.479,1.704,0,-11.479,-11.337,-1.32,3.087,-11.448,1.5,30.209,A,3.76,-11.337,-0.34049135,0.045050457,-7.558,0,0,FALSE,FALSE,
39108,31-Dec-21,2021,MMAT,META MATERIALS INC,USD,434.024,1.1762,334.708,334.708,50.31,34.866,284.573,76.655,6.713,0,-34.274,-30.783,-0.39,99.316,-90.997,4.083,334.708,A,2.46,-30.783,-0.070924649,0.009407314,-7.539309331,0,0,FALSE,FALSE,
35006,31-Dec-21,2021,TPTX,TURNING POINT THERAPE INC,USD,1003.463,19.249,954.425,954.425,981.582,262.02,49.583,3.63,1.949,0,-232.4,-231.191,-4.8,49.038,-236.551,30.829,954.425,A,47.7,-231.191,-0.230393149,0.030722608,-7.49914042,0,0,FALSE,FALSE,
35320,31-Dec-21,2021,ONCT,ONCTERNAL THERAPEUTICS INC,USD,93.585,1.7828,88.12,88.12,90.765,35.681,49.429,0.075,0,0,-31.366,-31.366,-0.64,5.465,-31.333,4.315,88.12,A,2.27,-31.366,-0.335160549,0.046107816,-7.269061414,0,0,FALSE,FALSE,
26874,31-Dec-21,2021,EDIT,EDITAS MEDICINE INC,USD,677.483,8.09,553.642,553.642,499.845,208.537,68.435,10.309,16.069,0,-188.046,-182.993,-2.85,123.841,-192.502,25.544,553.642,A,26.55,-182.993,-0.270107147,0.037704267,-7.163834951,0,0,FALSE,FALSE,
34266,31-Dec-21,2021,LOGC,LOGICBIO THERAPEUTICS INC,USD,62.77,0.9325,30.727,30.727,53.48,43.769,32.952,4.522,8.731,0,-38.985,-38.359,-1.24,32.043,-40.029,5.41,30.727,A,2.31,-38.359,-0.611104031,0.086187669,-7.09038817,0,0,FALSE,FALSE,
37862,31-Dec-21,2021,ADAG,ADAGENE INC - ADR,USD,189.511,3.5906,156.559,156.559,174.391,81.414,43.602,4.497,2.992,0,-72.364,-71.239,-1.73,32.952,-73.178,10.175,156.559,A,8.0684,-71.239,-0.375909578,0.053690815,-7.001375921,0,0,FALSE,FALSE,
35477,31-Dec-21,2021,SLRX,SALARIUS PHARMACEUTICALS INC,USD,40.834,0.8559,38.723,38.723,29.215,14.634,45.242,0,0,0,-12.813,-12.794,-0.31,2.111,-12.768,1.84,38.723,A,0.4956,-12.794,-0.313317334,0.045060489,-6.95326087,0,0,FALSE,FALSE,
284745,31-Dec-21,2021,IDBA,IDEX BIOMETRICS ASA,USD,42.026,2.8003,37.725,37.725,33.759,22.361,13.472,0.362,0.011,0,-31.35,-29.548,-2.66,4.301,-32.552,2.84,37.725,A,28.96,-19.521,-0.464498168,0.067577214,-6.873591549,0,0,FALSE,FALSE,
39291,31-Dec-21,2021,CRBU,CARIBOU BIOSCIENCE INC,USD,442.356,6.4355,387.825,387.825,375.832,74.593,60.263,0,0,0,-65.979,-64.995,-1.16,54.531,-66.923,9.598,387.825,A,15.09,-64.995,-0.14692917,0.021697456,-6.771723276,0,0,FALSE,FALSE,
33445,31-Dec-21,2021,SRRK,SCHOLAR ROCK HOLDNG CRP,USD,304.445,4.8872,172.074,172.074,252.994,146.11,35.209,8.984,68.074,0,-129.921,-127.294,-3.59,132.371,-131.799,18.816,172.074,A,24.84,-127.294,-0.418118215,0.061804267,-6.76519983,0,0,FALSE,FALSE,
183602,31-Dec-21,2021,SRNE,SORRENTO THERAPEUTICS INC,USD,694.818,0.2565,78.748,78.748,126.882,408.509,307.005,43.519,194.058,0,-368.045,-355.605,-1.45,616.689,-428.325,52.904,78.748,A,4.65,-355.605,-0.511795895,0.076140802,-6.721703463,0,0,FALSE,FALSE,
275862,31-Dec-21,2021,AQB,AQUABOUNTY TECHNOLOGIES INC,USD,228.436,3.0102,213.803,213.803,190.229,8.998,71.026,0.693,8.747,0,-22.123,-20.335,-0.32,14.633,-22.323,1.175,213.803,A,2.1,-7.823,-0.034245916,0.005143673,-6.65787234,0,0,FALSE,FALSE,
39811,31-Dec-21,2021,RIVN,RIVIAN AUTOMOTIVE INC,USD,22294,21.6822,19514,19514,18133,416,900,46,1444,0,-3557,-3360,-5.35,2780,-4688,55,19514,A,103.69,-361,-0.016192698,0.002467031,-6.563636364,0,0,FALSE,FALSE,
34161,31-Dec-21,2021,ALLO,ALLOGENE THERAPEUTICS,USD,1038.634,6.4254,916.406,916.406,457.302,283.827,142.623,3.2,69.929,0,-255.792,-245.338,-1.89,122.228,-257.005,38.489,916.406,A,14.92,-245.338,-0.236212179,0.037057327,-6.374236795,0,0,FALSE,FALSE,
62475,31-Dec-21,2021,ABUS,ARBUTUS BIOPHARMA CORP,USD,204.485,1.1686,169.439,169.439,155.317,80.885,144.988,0.383,18.527,0,-71.65,-69.897,-0.83,35.046,-76.247,10.988,169.439,A,3.89,-69.897,-0.341819693,0.053734993,-6.361212232,0,0,FALSE,FALSE,
186993,31-Dec-21,2021,SSSS,SURO CAPITAL CORP,USD,462.316,11.7243,364.847,364.847,198.437,10.699,31.119,0,73.5,212.197,-9.228,-9.228,5.52,97.469,147.072,1.471,364.847,A,12.95,-9.228,-0.019960373,0.003181806,-6.273283481,6.818888782,0.526555118,FALSE,1,
36083,31-Dec-21,2021,RVMD,REVOLUTION MEDICINES INC,USD,737.988,8.1271,602.568,602.568,577.054,213.246,74.143,6.214,60.419,0,-188.008,-183.856,-2.57,135.42,-187.091,29.39,602.568,A,25.17,-183.856,-0.249131422,0.039824496,-6.255733243,0,0,FALSE,FALSE,
17808,31-Dec-21,2021,EPZM,EPIZYME INC,USD,289,-0.195,-56.815,-20.688,176.79,268.173,106.098,4.427,250.612,0,-235.992,-230.746,-2.45,309.688,-251.122,37.427,-20.688,A,2.5,-230.746,-0.798429066,0.12950519,-6.165228311,0,0,FALSE,FALSE,
20567,31-Dec-21,2021,MRNS,MARINUS PHARMACEUTICALS INC,USD,136.84,1.3369,49.184,49.184,122.927,109.821,36.79,0.556,42.788,0,-94.831,-94.476,-2.69,83.354,-98.776,15.345,53.486,A,11.88,-94.476,-0.69041216,0.112138264,-6.156793744,0,0,FALSE,FALSE,
36987,31-Dec-21,2021,ACET,ADICET BIO INC,USD,338.938,7.6284,303.129,303.129,277.544,69.415,39.737,1.567,19.377,0,-61.223,-59.685,-2,35.809,-61.999,9.73,303.129,A,17.49,-59.685,-0.176094153,0.028707315,-6.134121274,0,0,FALSE,FALSE,
61836,31-Dec-21,2021,TTNP,TITAN PHARMACEUTICALS INC,USD,7.994,0.5183,5.138,5.138,6.332,10.659,9.914,0.112,0.187,0,-9.354,-9.133,-0.9,2.856,-8.776,1.526,5.138,A,1.02,-9.133,-1.142481861,0.19089317,-5.984927916,0,0,FALSE,FALSE,
38687,31-Dec-21,2021,ATAI,ATAI LIFE SCIENCES N V,USD,414.166,2.3457,376.908,376.908,362.266,140.654,160.677,0,0.743,0,-120.325,-120.278,-1.11,28.207,-167.808,20.376,376.908,A,7.63,-120.278,-0.290410125,0.049197665,-5.90292501,0,0,FALSE,FALSE,
32775,31-Dec-21,2021,DNLI,DENALI THERAPEUTCS INC,USD,1404.162,7.8694,962.291,962.291,865.407,335.819,122.283,5.453,58.554,0,-295.751,-287.158,-2.39,441.871,-290.581,48.661,962.291,A,44.6,-287.158,-0.204504893,0.034654833,-5.901193975,0,0,FALSE,FALSE,
35647,31-Dec-21,2021,FREQ,FREQUENCY THERAPEUTICS INC,USD,185.358,3.7798,130.824,130.824,130.707,95.324,34.611,2.58,43.018,0,-84.031,-81.256,-2.47,54.534,-84.686,14.068,130.824,A,5.13,-81.256,-0.43837331,0.075896374,-5.775945408,0,0,FALSE,FALSE,
183822,31-Dec-21,2021,ARR,ARMOUR RESIDENTIAL REIT INC,USD,5277.307,10.3287,1143.632,972.464,356.216,34.915,94.152,3948.037,0,96.63,-29.708,-29.708,0.05,4133.668,15.363,5.207,1143.639,A,9.81,-29.708,-0.005629386,0.000986677,-5.705396582,1.026319144,0.104619688,FALSE,1,
211559,30-Jun-21,2021,OPT,OPTHEA LTD,USD,138.409,3.0834,135.286,135.286,118.193,0.448,43.875,0.112,0,0,-39.669,-39.562,-1.05,3.123,-45.344,0.069,135.286,A,7.94,-0.379,-0.002738261,0.000498522,-5.492753623,0,0,FALSE,FALSE,
35137,31-Dec-21,2021,BCYC,BICYCLE THERAPEUTICS PLC,USD,479.792,11.7061,346.254,346.254,438.68,75.906,29.579,2.383,41.954,0,-65.618,-64.209,-2.67,133.538,-66.819,11.697,346.254,A,60.87,-64.209,-0.133826742,0.024379314,-5.489356245,0,0,FALSE,FALSE,
39907,31-Dec-21,2021,TSVT,2SEVENTY BIO INC,USD,759.675,15.2564,359.822,359.822,265.057,351.681,23.585,9.769,272.446,0,-313.509,-297.159,-12.55,399.853,-292.213,54.522,359.822,A,25.63,-297.159,-0.391165959,0.071770165,-5.450258611,0,0,FALSE,FALSE,
