"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/2018","1,134.63","1,129.00","1,135.62","1,124.13","29.34K","0.92%"
"05/08/2018","1,134.83","1,133.00","1,142.98","1,129.05","26.21K","0.02%"
"05/09/2018","1,145.49","1,142.73","1,148.00","1,135.25","17.35K","0.94%"
"05/10/2018","1,153.15","1,146.79","1,156.00","1,142.73","22.20K","0.67%"
"05/11/2018","1,158.00","1,147.53","1,159.48","1,147.53","31.24K","0.42%"
"05/14/2018","1,131.69","1,157.98","1,157.98","1,130.02","24.48K","-2.27%"
"05/15/2018","1,126.68","1,130.00","1,135.00","1,121.01","25.32K","-0.44%"
"05/16/2018","1,130.18","1,130.00","1,140.47","1,123.38","23.52K","0.31%"
"05/17/2018","1,123.01","1,129.92","1,132.69","1,120.63","20.96K","-0.63%"
"05/18/2018","1,135.39","1,123.06","1,138.98","1,121.21","24.75K","1.10%"
"05/21/2018","1,151.73","1,138.56","1,180.00","1,131.83","31.99K","1.44%"
"05/22/2018","1,148.96","1,152.01","1,168.00","1,146.35","24.14K","-0.24%"
"05/23/2018","1,138.84","1,148.02","1,149.86","1,130.40","23.03K","-0.88%"
"05/24/2018","1,141.38","1,139.84","1,143.63","1,130.50","17.27K","0.22%"
"05/25/2018","1,134.68","1,134.20","1,143.41","1,134.20","21.30K","-0.59%"
"05/29/2018","1,111.05","1,122.21","1,132.92","1,109.97","38.32K","-2.08%"
"05/30/2018","1,114.11","1,113.15","1,122.98","1,111.13","35.97K","0.28%"
"05/31/2018","1,097.08","1,112.20","1,114.00","1,086.56","55.67K","-1.53%"
"06/01/2018","1,095.59","1,109.80","1,113.70","1,086.28","43.11K","-0.14%"
"06/04/2018","1,103.10","1,099.99","1,108.97","1,091.10","32.37K","0.69%"
"06/05/2018","1,106.97","1,104.13","1,108.89","1,096.50","27.60K","0.35%"
"06/06/2018","1,109.91","1,107.80","1,114.22","1,103.02","34.84K","0.27%"
"06/07/2018","1,109.08","1,112.12","1,112.39","1,105.92","23.62K","-0.07%"
"06/08/2018","1,117.59","1,110.14","1,118.71","1,105.00","23.42K","0.77%"
"06/11/2018","1,118.55","1,115.89","1,118.70","1,108.16","26.92K","0.09%"
"06/12/2018","1,108.71","1,118.00","1,118.03","1,106.13","26.38K","-0.88%"
"06/13/2018","1,099.75","1,111.20","1,117.86","1,097.51","18.93K","-0.81%"
"06/14/2018","1,099.90","1,100.20","1,110.00","1,091.00","34.87K","0.01%"
"06/15/2018","1,113.00","1,098.55","1,113.00","1,092.42","52.12K","1.19%"
"06/18/2018","1,103.31","1,102.00","1,107.65","1,096.00","35.86K","-0.87%"
"06/19/2018","1,103.44","1,095.00","1,110.13","1,095.00","37.62K","0.01%"
"06/20/2018","1,100.03","1,109.97","1,116.00","1,095.97","33.57K","-0.31%"
"06/21/2018","1,101.24","1,100.00","1,108.00","1,089.80","32.53K","0.11%"
"06/22/2018","1,114.68","1,096.00","1,116.22","1,091.91","61.39K","1.22%"
"06/25/2018","1,101.50","1,106.01","1,116.75","1,099.00","35.33K","-1.18%"
"06/26/2018","1,101.79","1,103.11","1,111.00","1,095.65","23.93K","0.03%"
"06/27/2018","1,090.41","1,107.80","1,107.80","1,090.31","24.58K","-1.03%"
"06/28/2018","1,086.71","1,089.98","1,097.00","1,083.92","43.30K","-0.34%"
"06/29/2018","1,084.35","1,087.99","1,102.37","1,084.35","42.84K","-0.22%"
"07/02/2018","1,083.61","1,085.01","1,094.95","1,078.02","45.75K","-0.07%"
"07/03/2018","1,083.48","1,087.60","1,094.30","1,081.10","15.06K","-0.01%"
"07/05/2018","1,094.15","1,086.70","1,094.55","1,082.07","24.74K","0.98%"
"07/06/2018","1,111.98","1,094.00","1,112.07","1,090.00","36.86K","1.63%"
"07/09/2018","1,122.41","1,113.05","1,124.99","1,108.20","35.06K","0.94%"
"07/10/2018","1,120.58","1,123.03","1,129.00","1,115.19","22.42K","-0.16%"
"07/11/2018","1,126.42","1,114.52","1,130.00","1,110.59","19.20K","0.52%"
"07/12/2018","1,128.88","1,130.99","1,134.00","1,124.11","20.48K","0.22%"
"07/13/2018","1,129.50","1,126.00","1,133.99","1,120.52","25.68K","0.05%"
"07/16/2018","1,142.93","1,128.98","1,145.01","1,120.50","21.79K","1.19%"
"07/17/2018","1,132.47","1,143.71","1,149.00","1,130.82","13.26K","-0.92%"
"07/18/2018","1,142.30","1,132.92","1,148.04","1,132.92","19.91K","0.87%"
"07/19/2018","1,140.31","1,138.55","1,146.41","1,133.39","17.24K","-0.17%"
"07/20/2018","1,147.76","1,143.06","1,147.95","1,135.00","27.53K","0.65%"
"07/23/2018","1,142.93","1,145.54","1,148.89","1,135.00","20.32K","-0.42%"
"07/24/2018","1,139.75","1,142.68","1,148.90","1,133.70","28.48K","-0.28%"
"07/25/2018","1,147.00","1,138.40","1,150.00","1,132.90","13.96K","0.64%"
"07/26/2018","1,158.77","1,148.86","1,162.61","1,145.02","17.20K","1.03%"
"07/27/2018","1,150.20","1,161.00","1,169.60","1,148.16","25.36K","-0.74%"
"07/30/2018","1,151.05","1,150.00","1,159.85","1,145.39","22.22K","0.07%"
"07/31/2018","1,170.00","1,152.00","1,174.99","1,146.00","39.22K","1.65%"
"08/01/2018","1,203.56","1,165.00","1,226.95","1,160.00","57.80K","2.87%"
"08/02/2018","1,178.91","1,197.99","1,198.99","1,178.08","34.00K","-2.05%"
"08/03/2018","1,179.00","1,180.76","1,194.87","1,175.00","33.77K","0.01%"
"08/06/2018","1,180.94","1,178.71","1,187.85","1,175.00","25.87K","0.16%"
"08/07/2018","1,181.77","1,181.00","1,194.40","1,175.00","27.34K","0.07%"
"08/08/2018","1,176.87","1,183.30","1,183.30","1,175.00","16.59K","-0.41%"
"08/09/2018","1,183.01","1,177.00","1,185.00","1,170.82","34.69K","0.52%"
"08/10/2018","1,185.74","1,180.66","1,188.60","1,174.01","18.92K","0.23%"
"08/13/2018","1,189.95","1,183.78","1,198.09","1,179.51","19.85K","0.36%"
"08/14/2018","1,184.56","1,190.20","1,203.98","1,184.35","36.00K","-0.45%"
"08/15/2018","1,191.83","1,183.90","1,196.88","1,182.17","25.88K","0.61%"
"08/16/2018","1,200.50","1,196.01","1,209.43","1,193.20","20.27K","0.73%"
"08/17/2018","1,203.38","1,199.33","1,216.66","1,195.64","11.29K","0.24%"
"08/20/2018","1,211.43","1,204.32","1,216.25","1,198.01","19.20K","0.67%"
"08/21/2018","1,217.89","1,212.50","1,228.32","1,212.25","37.50K","0.53%"
"08/22/2018","1,213.70","1,218.42","1,227.70","1,207.52","21.22K","-0.34%"
"08/23/2018","1,216.93","1,213.00","1,221.88","1,212.50","17.33K","0.27%"
"08/24/2018","1,217.82","1,218.00","1,225.00","1,214.43","15.35K","0.07%"
"08/27/2018","1,214.50","1,220.00","1,222.00","1,207.52","30.55K","-0.27%"
"08/28/2018","1,211.37","1,215.00","1,219.95","1,207.00","25.25K","-0.26%"
"08/29/2018","1,207.04","1,218.55","1,219.00","1,203.88","26.60K","-0.36%"
"08/30/2018","1,198.44","1,203.93","1,217.99","1,191.11","30.81K","-0.71%"
"08/31/2018","1,208.80","1,195.64","1,214.99","1,193.85","43.68K","0.86%"
"09/04/2018","1,199.91","1,209.32","1,214.97","1,190.04","39.51K","-0.74%"
"09/05/2018","1,203.12","1,201.31","1,212.93","1,192.15","21.63K","0.27%"
"09/06/2018","1,208.52","1,201.69","1,214.26","1,201.69","24.83K","0.45%"
"09/07/2018","1,200.44","1,205.00","1,210.85","1,195.26","16.94K","-0.67%"
"09/10/2018","1,190.19","1,202.69","1,203.01","1,186.10","21.84K","-0.85%"
"09/11/2018","1,189.32","1,187.65","1,201.64","1,185.34","22.28K","-0.07%"
"09/12/2018","1,186.78","1,186.84","1,190.84","1,181.06","19.70K","-0.21%"
"09/13/2018","1,199.61","1,187.56","1,201.82","1,187.56","23.09K","1.08%"
"09/14/2018","1,202.55","1,200.00","1,208.95","1,197.25","19.76K","0.25%"
"09/17/2018","1,203.05","1,204.36","1,204.36","1,195.95","17.88K","0.04%"
"09/18/2018","1,218.38","1,205.25","1,220.12","1,198.05","34.02K","1.27%"
"09/19/2018","1,203.45","1,201.27","1,217.83","1,191.20","36.18K","-1.23%"
"09/20/2018","1,215.11","1,204.91","1,225.00","1,197.52","23.71K","0.97%"
"09/21/2018","1,216.15","1,215.15","1,220.60","1,195.42","42.80K","0.09%"
"09/24/2018","1,202.32","1,209.66","1,215.00","1,199.34","32.28K","-1.14%"
"09/25/2018","1,204.22","1,206.40","1,213.18","1,202.00","38.82K","0.16%"
"09/26/2018","1,193.09","1,203.53","1,204.20","1,192.51","48.55K","-0.92%"
"09/27/2018","1,189.85","1,195.00","1,199.48","1,186.00","35.14K","-0.27%"
"09/28/2018","1,188.49","1,189.00","1,191.29","1,181.92","59.63K","-0.11%"
"10/01/2018","1,181.67","1,195.79","1,195.80","1,176.37","62.57K","-0.57%"
"10/02/2018","1,177.70","1,181.67","1,191.39","1,168.24","54.87K","-0.34%"
"10/03/2018","1,171.00","1,179.89","1,185.40","1,168.00","56.26K","-0.57%"
"10/04/2018","1,183.87","1,171.89","1,184.97","1,170.00","52.85K","1.10%"
"10/05/2018","1,180.02","1,180.00","1,192.92","1,176.01","34.08K","-0.33%"
"10/08/2018","1,184.02","1,178.16","1,188.37","1,177.16","32.82K","0.34%"
"10/09/2018","1,191.73","1,181.37","1,203.43","1,181.37","57.15K","0.65%"
"10/10/2018","1,159.05","1,192.50","1,195.50","1,158.53","35.88K","-2.74%"
"10/11/2018","1,131.05","1,155.10","1,159.67","1,125.03","54.07K","-2.42%"
"10/12/2018","1,131.20","1,142.00","1,149.84","1,110.01","55.95K","0.01%"
"10/15/2018","1,112.41","1,131.20","1,131.20","1,112.41","49.29K","-1.66%"
"10/16/2018","1,128.71","1,117.84","1,131.00","1,113.01","60.99K","1.47%"
"10/17/2018","1,126.22","1,133.00","1,149.00","1,119.60","53.24K","-0.22%"
"10/18/2018","1,123.88","1,119.80","1,138.53","1,119.12","37.95K","-0.21%"
"10/19/2018","1,120.52","1,128.20","1,136.32","1,116.51","25.83K","-0.30%"
"10/22/2018","1,098.65","1,115.23","1,120.52","1,090.50","44.35K","-1.95%"
"10/23/2018","1,091.38","1,087.55","1,108.10","1,080.01","41.49K","-0.66%"
"10/24/2018","1,081.29","1,087.50","1,098.74","1,075.35","51.17K","-0.92%"
"10/25/2018","1,077.32","1,080.31","1,093.66","1,074.99","60.71K","-0.37%"
"10/26/2018","1,076.40","1,070.30","1,089.91","1,062.53","34.68K","-0.09%"
"10/29/2018","1,020.00","1,082.24","1,092.40","1,020.00","145.05K","-5.24%"
"10/30/2018","1,074.00","1,025.19","1,077.42","1,024.25","62.79K","5.29%"
"10/31/2018","1,093.24","1,099.99","1,109.98","1,057.20","93.98K","1.79%"
"11/01/2018","1,066.85","1,092.67","1,115.00","1,061.55","67.74K","-2.41%"
"11/02/2018","1,079.71","1,072.92","1,089.84","1,070.37","33.47K","1.21%"
"11/05/2018","1,098.75","1,085.54","1,107.93","1,085.54","28.41K","1.76%"
"11/06/2018","1,105.95","1,104.80","1,112.48","1,098.78","47.88K","0.66%"
"11/07/2018","1,127.21","1,109.42","1,132.02","1,106.89","23.42K","1.92%"
"11/08/2018","1,130.83","1,126.00","1,143.75","1,122.92","19.32K","0.32%"
"11/09/2018","1,121.99","1,114.52","1,135.39","1,114.52","15.23K","-0.78%"
"11/12/2018","1,103.27","1,121.85","1,121.99","1,100.66","29.91K","-1.67%"
"11/13/2018","1,103.94","1,097.26","1,107.90","1,095.00","40.57K","0.06%"
"11/14/2018","1,086.21","1,105.75","1,111.70","1,075.50","37.44K","-1.61%"
"11/15/2018","1,099.75","1,079.15","1,100.00","1,075.00","28.22K","1.25%"
"11/16/2018","1,108.66","1,098.29","1,123.97","1,093.52","26.48K","0.81%"
"11/19/2018","1,113.85","1,119.68","1,120.03","1,100.97","24.74K","0.47%"
"11/20/2018","1,089.02","1,100.20","1,117.00","1,080.00","43.49K","-2.23%"
"11/21/2018","1,085.79","1,092.67","1,097.98","1,083.02","41.48K","-0.30%"
"11/23/2018","1,087.42","1,081.00","1,098.87","1,080.99","13.26K","0.15%"
"11/26/2018","1,114.90","1,090.60","1,117.34","1,090.02","41.65K","2.53%"
"11/27/2018","1,094.60","1,109.66","1,118.98","1,090.37","36.08K","-1.82%"
"11/28/2018","1,120.11","1,098.11","1,120.20","1,091.75","31.48K","2.33%"
"11/29/2018","1,116.15","1,115.02","1,128.60","1,113.79","30.73K","-0.35%"
"11/30/2018","1,144.14","1,116.55","1,149.96","1,116.55","58.43K","2.51%"
"12/03/2018","1,144.22","1,157.00","1,158.99","1,131.32","46.20K","0.01%"
"12/04/2018","1,136.46","1,153.98","1,153.98","1,131.18","40.34K","-0.68%"
"12/06/2018","1,147.93","1,119.00","1,148.35","1,110.66","95.64K","1.01%"
"12/07/2018","1,048.23","1,135.00","1,138.98","1,026.01","148.77K","-8.69%"
"12/10/2018","1,055.72","1,050.84","1,080.43","1,028.00","77.08K","0.71%"
"12/11/2018","1,061.33","1,063.67","1,080.00","1,049.47","42.31K","0.53%"
"12/12/2018","1,059.00","1,063.07","1,077.99","1,055.00","37.23K","-0.22%"
"12/13/2018","1,061.18","1,061.18","1,076.80","1,051.00","28.04K","0.21%"
"12/14/2018","1,048.58","1,055.00","1,069.80","1,037.20","57.83K","-1.19%"
"12/17/2018","1,027.66","1,045.19","1,048.00","1,021.78","35.03K","-2.00%"
"12/18/2018","1,007.72","1,033.25","1,036.95","990.37","82.22K","-1.94%"
"12/19/2018","1,009.98","1,005.13","1,035.00","1,002.18","77.45K","0.22%"
"12/20/2018","983.50","1,006.47","1,018.00","980.00","83.66K","-2.62%"
"12/21/2018","974.65","986.89","1,017.40","971.51","97.55K","-0.90%"
"12/24/2018","954.39","968.50","972.29","954.39","26.32K","-2.08%"
"12/26/2018","996.92","955.00","997.51","955.00","46.98K","4.46%"
"12/27/2018","1,010.75","988.02","1,010.75","978.77","54.53K","1.39%"
"12/28/2018","1,014.92","1,013.52","1,030.34","1,000.01","49.71K","0.41%"
"12/31/2018","1,038.05","1,017.10","1,038.05","1,017.10","37.85K","2.28%"
"01/02/2019","1,022.24","1,021.88","1,043.62","1,012.79","34.36K","-1.52%"
"01/03/2019","1,007.43","1,019.90","1,029.50","1,005.10","32.38K","-1.45%"
"01/04/2019","1,029.31","1,012.00","1,046.40","1,012.00","58.56K","2.17%"
"01/07/2019","1,040.01","1,033.80","1,050.69","1,030.78","27.09K","1.04%"
"01/08/2019","1,040.42","1,050.73","1,053.90","1,026.93","43.99K","0.04%"
"01/09/2019","1,039.36","1,048.00","1,052.66","1,025.00","51.02K","-0.10%"
"01/10/2019","1,041.48","1,034.09","1,044.37","1,030.26","39.15K","0.20%"
"01/11/2019","1,039.15","1,044.00","1,047.00","1,025.02","31.20K","-0.22%"
"01/14/2019","1,030.06","1,038.42","1,043.30","1,020.01","41.30K","-0.87%"
"01/15/2019","1,040.10","1,029.17","1,042.34","1,022.11","28.70K","0.97%"
"01/16/2019","1,055.30","1,048.13","1,063.99","1,037.72","52.07K","1.46%"
"01/17/2019","1,056.35","1,054.71","1,064.99","1,050.14","27.76K","0.10%"
"01/18/2019","1,068.20","1,067.22","1,071.93","1,057.79","33.29K","1.12%"
"01/22/2019","1,035.00","1,066.32","1,081.00","1,034.71","44.18K","-3.11%"
"01/23/2019","1,040.33","1,037.37","1,060.00","1,033.85","35.13K","0.51%"
"01/24/2019","1,038.88","1,037.16","1,041.80","1,022.51","29.44K","-0.14%"
"01/25/2019","1,038.74","1,040.00","1,048.18","1,029.17","49.83K","-0.01%"
"01/28/2019","1,034.75","1,037.90","1,043.20","1,030.88","33.39K","-0.38%"
"01/29/2019","1,031.46","1,048.00","1,048.00","1,027.48","26.85K","-0.32%"
"01/30/2019","1,051.63","1,035.21","1,054.94","1,026.35","37.55K","1.96%"
"01/31/2019","1,053.51","1,051.65","1,058.42","1,042.77","29.56K","0.18%"
"02/01/2019","1,060.29","1,055.12","1,060.29","1,018.01","42.81K","0.64%"
"02/04/2019","1,065.50","1,055.96","1,068.05","1,051.87","33.22K","0.49%"
"02/05/2019","1,069.20","1,067.55","1,079.24","1,060.25","41.61K","0.35%"
"02/06/2019","1,018.00","1,047.90","1,066.10","1,011.11","92.38K","-4.79%"
"02/07/2019","1,012.62","1,010.01","1,024.86","1,002.00","44.28K","-0.53%"
"02/08/2019","1,018.01","1,011.96","1,019.01","1,001.25","32.62K","0.53%"
"02/11/2019","1,020.14","1,019.00","1,022.89","1,011.62","33.45K","0.21%"
"02/12/2019","1,031.77","1,026.00","1,036.50","1,025.00","40.12K","1.14%"
"02/13/2019","1,016.87","1,037.43","1,043.75","1,015.00","45.36K","-1.44%"
"02/14/2019","1,010.38","1,015.25","1,028.47","1,005.01","37.15K","-0.64%"
"02/15/2019","1,009.80","1,018.15","1,024.80","1,008.00","74.96K","-0.06%"
"02/19/2019","1,016.87","1,007.64","1,024.92","1,007.64","44.12K","0.70%"
"02/20/2019","1,019.76","1,016.16","1,024.71","1,008.03","38.95K","0.28%"
"02/21/2019","1,010.40","1,017.06","1,022.12","1,003.01","31.35K","-0.92%"
"02/22/2019","1,002.00","1,007.64","1,013.45","995.58","52.25K","-0.83%"
"02/25/2019","1,002.42","1,010.00","1,013.74","1,000.29","52.21K","0.04%"
"02/26/2019","1,013.02","999.06","1,014.83","997.40","60.50K","1.06%"
"02/27/2019","1,002.05","1,008.76","1,015.94","999.46","32.10K","-1.08%"
"02/28/2019","1,004.88","1,002.05","1,012.16","1,001.56","96.17K","0.28%"
"03/01/2019","1,006.28","1,010.55","1,013.81","991.50","43.35K","0.14%"
"03/04/2019","990.69","1,007.76","1,009.99","981.55","34.52K","-1.55%"
"03/05/2019","991.64","983.56","994.13","981.20","26.85K","0.10%"
"03/06/2019","974.01","983.78","991.58","972.67","34.44K","-1.78%"
"03/07/2019","960.51","968.65","975.40","960.24","36.28K","-1.39%"
"03/08/2019","957.49","959.99","965.00","950.16","44.32K","-0.31%"
"03/11/2019","968.80","959.25","974.15","953.66","37.64K","1.18%"
"03/12/2019","980.55","975.62","984.78","972.65","49.61K","1.21%"
"03/13/2019","989.23","981.00","994.14","980.55","46.47K","0.89%"
"03/14/2019","1,004.73","998.95","1,007.41","988.05","114.76K","1.57%"
"03/15/2019","1,008.78","1,009.16","1,022.00","1,006.01","56.39K","0.40%"
"03/18/2019","997.94","1,011.76","1,017.98","997.58","52.84K","-1.07%"
"03/19/2019","991.16","1,003.12","1,005.25","988.79","49.65K","-0.68%"
"03/20/2019","987.88","990.00","995.99","982.02","38.88K","-0.33%"
"03/21/2019","990.36","982.66","999.82","982.50","29.52K","0.25%"
"03/22/2019","984.51","987.88","994.49","980.92","41.93K","-0.59%"
"03/25/2019","985.72","980.00","992.70","978.00","36.72K","0.12%"
"03/26/2019","980.27","989.39","993.95","978.71","39.52K","-0.55%"
"03/27/2019","980.22","978.75","985.32","975.50","33.06K","-0.01%"
"03/28/2019","981.73","977.30","983.77","976.07","32.48K","0.15%"
"03/29/2019","996.24","985.67","1,004.64","985.00","73.14K","1.48%"
"04/01/2019","984.19","999.03","1,002.59","982.51","72.57K","-1.21%"
"04/02/2019","978.74","984.09","988.00","977.46","43.24K","-0.55%"
"04/03/2019","980.00","976.00","982.18","970.42","79.59K","0.13%"
"04/04/2019","983.34","980.92","990.00","980.92","43.12K","0.34%"
"04/05/2019","982.76","983.60","986.00","981.48","107.84K","-0.06%"
"04/08/2019","980.47","983.00","986.24","977.01","84.46K","-0.23%"
"04/09/2019","980.07","982.53","986.11","975.92","80.23K","-0.04%"
"04/10/2019","979.66","983.25","985.00","978.38","74.02K","-0.04%"
"04/11/2019","985.78","980.00","987.01","978.16","87.60K","0.62%"
"04/12/2019","1,001.15","990.00","1,006.30","987.82","79.84K","1.56%"
"04/15/2019","1,002.75","1,000.00","1,010.00","998.13","61.68K","0.16%"
"04/16/2019","1,013.67","1,008.19","1,015.92","1,005.64","70.26K","1.09%"
"04/17/2019","1,012.34","1,013.00","1,022.00","1,008.90","46.35K","-0.13%"
"04/18/2019","1,014.82","1,014.46","1,023.99","1,011.95","47.31K","0.24%"
"04/22/2019","1,015.53","1,010.52","1,019.98","1,000.00","39.00K","0.07%"
"04/23/2019","1,027.19","1,014.46","1,029.11","1,008.18","44.06K","1.15%"
"04/24/2019","1,027.49","1,025.00","1,037.87","1,014.40","58.72K","0.03%"
"04/25/2019","1,029.44","1,016.56","1,032.94","1,010.01","64.24K","0.19%"
"04/26/2019","1,030.57","1,029.40","1,035.00","1,021.57","54.94K","0.11%"
"04/29/2019","1,057.14","1,030.51","1,060.00","1,030.51","54.05K","2.58%"
"04/30/2019","1,071.51","1,054.30","1,074.58","1,052.33","84.14K","1.36%"
"05/01/2019","1,061.03","1,071.26","1,085.00","1,058.30","83.29K","-0.98%"
"05/02/2019","1,062.34","1,062.40","1,079.66","1,054.87","62.85K","0.12%"
"05/03/2019","1,061.55","1,066.58","1,070.00","1,054.37","39.27K","-0.07%"
"05/06/2019","1,065.73","1,046.01","1,070.50","1,035.00","45.02K","0.39%"
"05/07/2019","1,052.47","1,060.00","1,065.52","1,046.63","55.87K","-1.24%"
"05/08/2019","1,043.93","1,052.00","1,064.90","1,043.00","39.00K","-0.81%"
"05/09/2019","1,043.85","1,037.65","1,045.33","1,026.35","63.38K","-0.01%"
"05/10/2019","1,051.04","1,037.02","1,060.00","1,030.01","48.17K","0.69%"
"05/13/2019","1,034.36","1,034.22","1,043.02","1,027.63","42.32K","-1.59%"
"05/14/2019","1,034.77","1,037.75","1,048.55","1,033.00","29.67K","0.04%"
"05/15/2019","1,047.17","1,028.31","1,052.99","1,026.32","49.32K","1.20%"
"05/16/2019","1,060.23","1,052.13","1,063.90","1,050.00","36.40K","1.25%"
"05/17/2019","1,060.99","1,052.53","1,069.51","1,052.53","53.26K","0.07%"
"05/20/2019","1,057.64","1,057.10","1,070.00","1,052.65","58.27K","-0.32%"
"05/21/2019","1,074.69","1,058.88","1,074.88","1,055.00","54.16K","1.61%"
"05/22/2019","1,086.40","1,071.00","1,086.59","1,067.00","65.58K","1.09%"
"05/23/2019","1,064.59","1,079.47","1,087.29","1,055.01","58.71K","-2.01%"
"05/24/2019","1,059.55","1,069.55","1,071.74","1,051.02","50.80K","-0.47%"
"05/28/2019","1,049.79","1,058.71","1,066.80","1,047.35","167.38K","-0.92%"
"05/29/2019","1,064.97","1,043.00","1,066.33","1,039.30","61.45K","1.45%"
"05/30/2019","1,055.39","1,067.00","1,074.99","1,052.11","28.30K","-0.90%"
"05/31/2019","1,058.87","1,050.00","1,059.51","1,046.60","39.74K","0.33%"
"06/03/2019","1,073.01","1,060.00","1,075.00","1,050.95","43.58K","1.34%"
"06/04/2019","1,081.35","1,074.62","1,084.89","1,070.00","55.54K","0.78%"
"06/05/2019","1,090.00","1,082.00","1,095.83","1,077.01","27.90K","0.80%"
"06/06/2019","1,081.76","1,093.69","1,099.00","1,080.00","27.15K","-0.76%"
"06/07/2019","1,090.00","1,082.20","1,090.99","1,077.24","33.25K","0.76%"
"06/10/2019","1,079.37","1,094.13","1,094.13","1,072.58","42.82K","-0.98%"
"06/11/2019","1,080.94","1,080.70","1,084.01","1,075.00","40.28K","0.15%"
"06/12/2019","1,078.84","1,079.53","1,083.73","1,075.00","27.32K","-0.19%"
"06/13/2019","1,081.32","1,080.06","1,083.90","1,072.50","22.96K","0.23%"
"06/14/2019","1,087.72","1,080.62","1,088.70","1,077.75","17.81K","0.59%"
"06/17/2019","1,077.75","1,087.71","1,089.81","1,076.82","35.67K","-0.92%"
"06/18/2019","1,084.93","1,078.34","1,086.23","1,077.75","44.84K","0.67%"
"06/19/2019","1,086.86","1,087.40","1,091.80","1,080.95","27.25K","0.18%"
"06/20/2019","1,095.88","1,091.59","1,098.59","1,083.57","30.92K","0.83%"
"06/21/2019","1,080.26","1,091.54","1,095.75","1,080.26","58.00K","-1.43%"
"06/24/2019","1,077.75","1,079.64","1,091.15","1,075.01","23.40K","-0.23%"
"06/25/2019","1,076.89","1,079.35","1,088.27","1,075.22","28.87K","-0.08%"
"06/26/2019","1,063.98","1,075.89","1,084.46","1,060.59","22.56K","-1.20%"
"06/27/2019","1,071.16","1,064.09","1,073.53","1,061.50","26.58K","0.67%"
"06/28/2019","1,089.60","1,076.38","1,091.54","1,071.40","54.17K","1.72%"
"07/01/2019","1,104.47","1,100.00","1,116.99","1,093.01","54.07K","1.36%"
"07/02/2019","1,106.89","1,104.00","1,109.80","1,097.92","32.82K","0.22%"
"07/03/2019","1,108.18","1,106.90","1,114.58","1,103.02","17.25K","0.12%"
"07/05/2019","1,116.40","1,105.78","1,117.82","1,100.30","19.49K","0.74%"
"07/08/2019","1,105.35","1,114.40","1,116.38","1,101.79","21.14K","-0.99%"
"07/09/2019","1,122.27","1,101.00","1,124.98","1,101.00","48.05K","1.53%"
"07/10/2019","1,121.62","1,128.10","1,137.00","1,119.40","36.98K","-0.06%"
"07/11/2019","1,118.36","1,120.59","1,129.25","1,116.59","33.58K","-0.29%"
"07/12/2019","1,113.76","1,118.96","1,118.96","1,104.05","33.13K","-0.41%"
"07/15/2019","1,114.46","1,111.81","1,117.02","1,105.78","19.62K","0.06%"
"07/16/2019","1,100.56","1,099.00","1,113.32","1,095.00","31.08K","-1.25%"
"07/17/2019","1,088.50","1,098.07","1,101.41","1,085.18","34.63K","-1.10%"
"07/18/2019","1,095.31","1,088.15","1,098.80","1,065.01","45.67K","0.63%"
"07/19/2019","1,090.20","1,097.72","1,103.58","1,082.93","33.99K","-0.47%"
"07/22/2019","1,080.02","1,089.55","1,094.20","1,077.11","14.31K","-0.93%"
"07/23/2019","1,086.32","1,080.75","1,087.99","1,075.01","30.69K","0.58%"
"07/24/2019","1,097.33","1,083.51","1,099.79","1,080.04","31.53K","1.01%"
"07/25/2019","1,105.77","1,100.00","1,109.62","1,095.17","30.03K","0.77%"
"07/26/2019","1,121.24","1,110.00","1,122.72","1,095.44","33.52K","1.40%"
"07/29/2019","1,114.91","1,119.40","1,128.17","1,110.60","32.52K","-0.56%"
"07/30/2019","1,110.19","1,109.81","1,114.99","1,100.89","44.39K","-0.42%"
"07/31/2019","1,113.93","1,133.00","1,151.70","1,095.25","111.19K","0.34%"
"08/01/2019","1,119.96","1,117.43","1,134.89","1,117.43","50.73K","0.54%"
"08/02/2019","1,119.24","1,116.27","1,122.50","1,104.88","23.24K","-0.06%"
"08/05/2019","1,091.25","1,106.82","1,109.99","1,084.71","41.71K","-2.50%"
"08/06/2019","1,103.90","1,090.44","1,106.10","1,083.69","49.19K","1.16%"
"08/07/2019","1,115.81","1,095.89","1,118.35","1,079.49","34.73K","1.08%"
"08/08/2019","1,141.28","1,119.37","1,144.38","1,112.95","36.53K","2.28%"
"08/09/2019","1,144.63","1,136.87","1,150.90","1,132.62","33.77K","0.29%"
"08/12/2019","1,139.46","1,140.82","1,154.86","1,125.29","26.24K","-0.45%"
"08/13/2019","1,148.06","1,137.23","1,157.80","1,133.10","25.92K","0.75%"
"08/14/2019","1,115.29","1,138.73","1,143.58","1,113.51","36.73K","-2.85%"
"08/15/2019","1,129.22","1,116.00","1,135.59","1,110.60","31.48K","1.25%"
"08/16/2019","1,152.02","1,135.25","1,153.98","1,132.57","34.04K","2.02%"
"08/19/2019","1,147.30","1,156.62","1,158.00","1,146.85","36.46K","-0.41%"
"08/20/2019","1,138.48","1,147.57","1,150.47","1,105.00","28.47K","-0.77%"
"08/21/2019","1,137.33","1,141.75","1,145.83","1,134.36","22.50K","-0.10%"
"08/22/2019","1,146.94","1,139.85","1,148.98","1,130.03","21.89K","0.84%"
